analysis_date,next_trade_date,code,company_name,sector,current_price,target_price,stop_loss_price,expected_return,volume,holding_period,prediction_probability,downside_probability,risk_score,composite_score,passed_up,passed_down,passed_risk,passed_all_filters,future_return
2025-08-05,2025-08-06,18080,銘柄18080,Unknown,2290.0,2312.9,2267.1,1.0,555800.0,1,0.15522712536846422,0.4673994417790639,0.12022821467234707,-0.12656388139000654,True,True,True,True,0.02183406113537112
2025-08-05,2025-08-06,94340,銘柄94340,Unknown,227.5,229.775,225.225,1.0,81275100.0,1,0.16610704112455116,0.4928282206825936,0.13875158257299963,-0.1358077022459455,True,True,True,True,-0.01318681318681314
2025-08-06,2025-08-07,22820,銘柄22820,Unknown,5291.0,5343.91,5238.09,1.0,837500.0,1,0.142576742508323,0.4676329052918272,0.12009533770490093,-0.13927784521955097,True,True,True,True,0.006237006237006293
2025-08-06,2025-08-07,18080,銘柄18080,Unknown,2340.0,2363.4,2316.6,1.0,913000.0,1,0.14650532048420223,0.48724011876060114,0.13995654107778036,-0.15309735532721047,True,True,True,True,0.007905982905982878
2025-08-07,2025-08-08,19250,銘柄19250,Unknown,5145.0,5196.45,5093.55,1.0,1438500.0,1,0.15372224237062748,0.47055260637508806,0.17588544621597785,-0.15190823930330768,True,True,True,True,0.026627793974732805
2025-08-07,2025-08-08,70120,銘柄70120,Unknown,11080.0,11190.8,10969.2,1.0,7154800.0,1,0.1634346768495435,0.4829964080647461,0.1855303940708614,-0.1522756848111741,True,True,True,True,-0.015794223826714804
2025-08-08,2025-08-12,13330,銘柄13330,Unknown,3295.0,3327.95,3262.05,1.0,170800.0,1,0.15282752475529301,0.46270774203848974,0.14571734570676695,-0.13681328454665864,True,True,True,True,-0.01365705614567525
2025-08-08,2025-08-12,32890,銘柄32890,Unknown,1164.0,1175.64,1152.36,1.0,3131000.0,1,0.14498661757487338,0.4758662847962863,0.11324159517044191,-0.13824316289144653,True,True,True,True,0.012457044673539475
2025-08-12,2025-08-13,78320,銘柄78320,Unknown,5466.0,5520.66,5411.34,1.0,3479500.0,1,0.1417005229806998,0.47360373438039355,0.05985262323093974,-0.11904239350187287,True,True,True,True,0.02799121844127339
2025-08-12,2025-08-13,18030,銘柄18030,Unknown,1871.0,1889.71,1852.29,1.0,3314500.0,1,0.1493183514520752,0.47739550797412816,0.09517433769492187,-0.12744913761295762,True,True,True,True,0.01229289150187074
2025-08-13,2025-08-14,18080,銘柄18080,Unknown,2451.0,2475.51,2426.49,1.0,800100.0,1,0.15470388847911962,0.4606473538382817,0.11991558997122917,-0.12358602442851291,True,True,True,True,-0.01672786617707056
2025-08-13,2025-08-14,13320,銘柄13320,Unknown,982.4,992.2239999999999,972.576,1.0,1387500.0,1,0.16008008706593607,0.46093321444403235,0.1596039309500981,-0.13422809253611934,True,True,True,True,0.0013232899022801448
2025-08-14,2025-08-15,13320,銘柄13320,Unknown,983.7,993.537,973.863,1.0,1410100.0,1,0.15079639680129656,0.47153815632129487,0.04653387593917631,-0.1035862317350214,True,True,True,True,-0.0034563383145268523
2025-08-14,2025-08-15,19280,銘柄19280,Unknown,3364.0,3397.64,3330.36,1.0,2578200.0,1,0.14616858833635482,0.4723665833031468,0.09216791225325577,-0.1268818682165209,True,True,True,True,0.016052318668252186
2025-08-15,2025-08-18,94320,銘柄94320,Unknown,163.0,164.63,161.37,1.0,147775000.0,1,0.17243078882128599,0.45453949338291066,0.17651514540897856,-0.1254450160337608,True,True,True,True,0.009815950920245342
2025-08-15,2025-08-18,13320,銘柄13320,Unknown,980.3,990.103,970.497,1.0,1181600.0,1,0.14296492037063757,0.46051460779056463,0.1061222926968905,-0.12974130060340094,True,True,True,True,0.010404978067938497
2025-08-18,2025-08-19,22820,銘柄22820,Unknown,5498.0,5552.9800000000005,5443.0199999999995,1.0,371500.0,1,0.1416138158454123,0.4643943278424069,0.07291623934838541,-0.11974984381514532,True,True,True,True,0.010367406329574447
2025-08-18,2025-08-19,94320,銘柄94320,Unknown,164.6,166.246,162.95399999999998,1.0,178486400.0,1,0.17298322552253179,0.46961546529433906,0.15702741189963265,-0.12463547188449081,True,True,True,True,0.005467800729040073
2025-08-19,2025-08-20,94320,銘柄94320,Unknown,165.5,167.155,163.845,1.0,146616800.0,1,0.17243078882128599,0.46904919682591334,0.0932903810658749,-0.09940996201802065,True,True,True,True,-0.0030211480362537513
2025-08-19,2025-08-20,13330,銘柄13330,Unknown,3278.0,3310.78,3245.22,1.0,104600.0,1,0.16166620410802077,0.461140195495693,0.12081674372674389,-0.11723059113052331,True,True,True,True,0.009762050030506453
2025-08-20,2025-08-21,94320,銘柄94320,Unknown,165.0,166.65,163.35,1.0,141400800.0,1,0.1807512758760875,0.473389356033082,0.11733343453282057,-0.10287677595358174,True,True,True,True,-0.012121212121212088
2025-08-20,2025-08-21,68610,銘柄68610,Unknown,57030.0,57600.3,56459.7,1.0,839700.0,1,0.15065362878066713,0.49651794254513815,0.20783502812145008,-0.180739353740482,True,True,True,True,-0.008942661756970005
2025-08-21,2025-08-22,16050,銘柄16050,Unknown,2391.0,2414.91,2367.09,1.0,3579500.0,1,0.15871636243966142,0.46225646276404236,0.10319724873265301,-0.11369076843542097,True,True,True,True,0.015683814303638632
2025-08-21,2025-08-22,18020,銘柄18020,Unknown,2425.0,2449.25,2400.75,1.0,2396100.0,1,0.15356173612240923,0.4838721936076723,0.15983580323887026,-0.15230868197697503,True,True,True,True,0.010721649484536133
2025-08-22,2025-08-25,13330,銘柄13330,Unknown,3350.0,3383.5,3316.5,1.0,177100.0,1,0.15639718511473563,0.48079487264947135,0.05411369585197282,-0.10564572955078917,True,True,True,True,-0.0011940298507462366
2025-08-22,2025-08-25,17210,銘柄17210,Unknown,3706.0,3743.06,3668.94,1.0,368300.0,1,0.1459146900439479,0.4654807227558308,0.10805613354595994,-0.1300481247523515,True,True,True,True,-0.016729627630868826
2025-08-25,2025-08-26,16050,銘柄16050,Unknown,2452.5,2477.025,2427.975,1.0,4835700.0,1,0.14695111646075176,0.47277609597705483,0.06353443302188537,-0.11485070473652981,True,True,True,True,-0.00795107033639142
2025-08-25,2025-08-26,13330,銘柄13330,Unknown,3346.0,3379.46,3312.54,1.0,192300.0,1,0.14568880639847268,0.48121515508457013,0.10658269464595467,-0.13755184900219425,True,True,True,True,-0.01285116557083088
2025-08-26,2025-08-27,16050,銘柄16050,Unknown,2433.0,2457.33,2408.67,1.0,4541100.0,1,0.1513403611516385,0.4810997757849623,0.2689257901135205,-0.19677984278625088,True,True,True,True,-0.00226058364159476
2025-08-26,2025-08-27,13330,銘柄13330,Unknown,3303.0,3336.03,3269.97,1.0,194000.0,1,0.14311646279162601,0.4920156290557001,0.3499071405659566,-0.2428542079626067,True,True,True,True,0.007871631849833527
2025-08-27,2025-08-28,58030,銘柄58030,Unknown,11675.0,11791.75,11558.25,1.0,6720200.0,1,0.16173368881198927,0.47292393702595825,0.11121473046866151,-0.11921417188845446,True,True,True,True,0.0552462526766595
2025-08-27,2025-08-28,13330,銘柄13330,Unknown,3329.0,3362.29,3295.71,1.0,179700.0,1,0.15737468127631812,0.4758445039007952,0.2734319353969252,-0.18992034483284953,True,True,True,True,0.0030039050765995334
2025-08-28,2025-08-29,80350,銘柄80350,Unknown,20750.0,20957.5,20542.5,1.0,3909700.0,1,0.19995590270272914,0.49073033696136614,0.2885233225144756,-0.16081859478374416,True,True,True,True,-0.0040963855421686235
2025-08-28,2025-08-29,13330,銘柄13330,Unknown,3339.0,3372.39,3305.61,1.0,129500.0,1,0.14215616635463219,0.4614685509445291,0.2413041545286069,-0.18509977092907515,True,True,True,True,-0.013477088948787075
2025-08-29,2025-09-01,80350,銘柄80350,Unknown,20665.0,20871.65,20458.35,1.0,3199400.0,1,0.1776352372438917,0.48372505157446893,0.24755943369444863,-0.16325106202112222,True,True,True,True,-0.018388579724171294
2025-08-29,2025-09-01,18120,銘柄18120,Unknown,4405.0,4449.05,4360.95,1.0,1260300.0,1,0.14815840718947365,0.4688382893654514,0.2100264527767333,-0.17027131860394537,True,True,True,True,0.007491486946651582
2025-09-01,2025-09-02,18080,銘柄18080,Unknown,2442.5,2466.925,2418.075,1.0,706100.0,1,0.14453159369874422,0.48782019959716605,0.1606926930901378,-0.16365558333589392,True,True,True,True,0.0016376663254862311
2025-09-01,2025-09-02,18120,銘柄18120,Unknown,4438.0,4482.38,4393.62,1.0,1053400.0,1,0.1507051913790589,0.4639029836251572,0.21770916832279766,-0.16832996776263875,True,True,True,True,0.006309148264984188
2025-09-02,2025-09-03,18080,銘柄18080,Unknown,2446.5,2470.965,2422.035,1.0,885600.0,1,0.14988133375449678,0.4940307766728383,0.0554049568583564,-0.11929603732526493,True,True,True,True,-0.0032699775189045654
2025-09-02,2025-09-03,18020,銘柄18020,Unknown,2431.0,2455.31,2406.69,1.0,1647400.0,1,0.15777452906435085,0.46786226042279694,0.12903188060293597,-0.127769353388222,True,True,True,True,-0.0014397367338543354
2025-09-03,2025-09-04,18020,銘柄18020,Unknown,2427.5,2451.775,2403.225,1.0,2219200.0,1,0.15556857304145752,0.4980551517644565,0.14029658321405308,-0.14957763612639197,True,True,True,True,0.011740473738413915
2025-09-03,2025-09-04,13320,銘柄13320,Unknown,1042.0,1052.42,1031.58,1.0,1371800.0,1,0.15655304636618847,0.49800741798346526,0.150646652479758,-0.15270932361744738,True,True,True,True,0.012955854126679434
2025-09-04,2025-09-05,17210,銘柄17210,Unknown,3748.0,3785.48,3710.52,1.0,378900.0,1,0.14072961681361887,0.4626573498095227,0.06569935596180715,-0.11687880047586535,True,True,True,True,-0.007470651013874119
2025-09-04,2025-09-05,18080,銘柄18080,Unknown,2465.5,2490.155,2440.845,1.0,601300.0,1,0.140384027715947,0.46530717589273135,0.10461481767047512,-0.13411548729860873,True,True,True,True,0.004867166903265163
2025-09-05,2025-09-08,13320,銘柄13320,Unknown,1065.5,1076.155,1054.845,1.0,1120600.0,1,0.14848495818230883,0.46543291943360715,0.10192993708819541,-0.1250034763697729,True,True,True,True,0.012670107930549124
2025-09-05,2025-09-08,18080,銘柄18080,Unknown,2477.5,2502.275,2452.725,1.0,605800.0,1,0.15496960878846258,0.4622635067049927,0.1236218656590778,-0.1256108908276649,True,True,True,True,0.02058526740666
2025-09-08,2025-09-09,13320,銘柄13320,Unknown,1079.0,1089.79,1068.21,1.0,1364100.0,1,0.1458729599490002,0.48100659371433774,0.08016024788962343,-0.12669443606401803,True,True,True,True,-0.01065801668211308
2025-09-08,2025-09-09,19630,銘柄19630,Unknown,1492.0,1506.92,1477.08,1.0,1176100.0,1,0.15182333096023803,0.474201127384358,0.2048156441080152,-0.16720349037514703,True,True,True,True,-0.010053619302949013
2025-09-09,2025-09-10,18080,銘柄18080,Unknown,2533.0,2558.33,2507.67,1.0,699000.0,1,0.1439285261508028,0.4775098161436323,0.19843672976121174,-0.17420107382549807,True,True,True,True,0.001973943939992173
2025-09-09,2025-09-10,18020,銘柄18020,Unknown,2498.0,2522.98,2473.02,1.0,2690800.0,1,0.1564586037986815,0.49984713126707525,0.20301605442837006,-0.17467138360620416,True,True,True,True,0.002802241793434801
2025-09-10,2025-09-11,80350,銘柄80350,Unknown,21150.0,21361.5,20938.5,1.0,3056800.0,1,0.18303451925286632,0.480150621816914,0.13677661218390716,-0.11175143652915354,True,True,True,True,0.012056737588652444
2025-09-10,2025-09-11,18080,銘柄18080,Unknown,2538.0,2563.38,2512.62,1.0,596400.0,1,0.14557279746024435,0.4709564049554509,0.1617458166532242,-0.15460373167877078,True,True,True,True,-0.0021670606776990065
2025-09-11,2025-09-12,80350,銘柄80350,Unknown,21405.0,21619.05,21190.95,1.0,3863400.0,1,0.17023691000573177,0.48639062716518183,0.13580306988072013,-0.1272796315291472,True,True,True,True,0.0551273067040412
2025-09-11,2025-09-12,94320,銘柄94320,Unknown,161.7,163.31699999999998,160.083,1.0,138023500.0,1,0.17134618001467347,0.4747875544188452,0.20778616318187823,-0.1491620624675004,True,True,True,True,-0.0012368583797154331
2025-09-12,2025-09-16,94320,銘柄94320,Unknown,161.5,163.115,159.885,1.0,151163700.0,1,0.20198479982292158,0.47998197637311324,0.22643814027674478,-0.12858144447433295,True,True,True,True,-0.003095975232198178
2025-09-12,2025-09-16,94340,銘柄94340,Unknown,229.4,231.69400000000002,227.106,1.0,60943100.0,1,0.16605797965655075,0.4881621953001237,0.14869515002412187,-0.13750117800315986,True,True,True,True,0.0017436791630340842
2025-09-16,2025-09-17,94340,銘柄94340,Unknown,229.8,232.098,227.502,1.0,58200700.0,1,0.16644152376250274,0.4810440977118012,0.15212571406146796,-0.13493081071798504,True,True,True,True,0.0
2025-09-16,2025-09-17,13320,銘柄13320,Unknown,1087.0,1097.8700000000001,1076.1299999999999,1.0,769000.0,1,0.14461122924836117,0.4637016433054413,0.16717987443653476,-0.15411154217897338,True,True,True,True,-0.007359705611775569
2025-09-17,2025-09-18,94340,銘柄94340,Unknown,229.8,232.098,227.502,1.0,54006600.0,1,0.18616576643249144,0.4782960292201329,0.09931264856500946,-0.09270730760357881,True,True,True,True,-0.00435161009573537
2025-09-17,2025-09-18,19250,銘柄19250,Unknown,5461.0,5515.61,5406.39,1.0,1129000.0,1,0.15025717469105104,0.4825291843882721,0.06986441996016587,-0.11895318548715135,True,True,True,True,-0.0001831166453030164
2025-09-18,2025-09-19,19250,銘柄19250,Unknown,5460.0,5514.6,5405.4,1.0,1020900.0,1,0.15225987909582625,0.4687260859305994,0.029443670797997853,-0.09388063218867258,True,True,True,True,-0.008424908424908395
2025-09-18,2025-09-19,18080,銘柄18080,Unknown,2536.5,2561.8650000000002,2511.1349999999998,1.0,627900.0,1,0.15049305183120137,0.4716951954775643,0.1332511563474053,-0.13865500844654288,True,True,True,True,-0.006505026611472453
2025-09-19,2025-09-22,99840,銘柄99840,Unknown,18375.0,18558.75,18191.25,1.0,21190200.0,1,0.16340201713049665,0.4907008602602813,0.20380311566215967,-0.16346965926450788,True,True,True,True,-0.024217687074829963
2025-09-22,2025-09-24,16050,銘柄16050,Unknown,2638.0,2664.38,2611.62,1.0,3000400.0,1,0.1575911921086432,0.4623380540532005,0.2016393996360109,-0.15423359477236143,True,True,True,True,0.028999241849886337
2025-09-22,2025-09-24,34070,銘柄34070,Unknown,1196.5,1208.465,1184.535,1.0,2787100.0,1,0.1454511455846132,0.4720298191661278,0.17702669457061593,-0.16137444182669708,True,True,True,True,-0.0008357709987463213
2025-09-24,2025-09-25,72720,銘柄72720,Unknown,1115.0,1126.15,1103.85,1.0,3513900.0,1,0.14054024246102576,0.4761468042117447,0.10334766123598517,-0.13887222413924066,True,True,True,True,0.00627802690582957
2025-09-24,2025-09-25,19250,銘柄19250,Unknown,5406.0,5460.06,5351.94,1.0,1437500.0,1,0.15338141582692869,0.48545425035248124,0.19194369047175516,-0.166123185538014,True,True,True,True,0.00036995930447658587
2025-09-25,2025-09-26,13330,銘柄13330,Unknown,3480.0,3514.8,3445.2,1.0,121500.0,1,0.15289144657398984,0.4657791498884155,0.11310805873198414,-0.12524135186301158,True,True,True,True,0.012931034482758674
2025-09-25,2025-09-26,94340,銘柄94340,Unknown,226.9,229.169,224.631,1.0,65815300.0,1,0.19597981803896847,0.4798109723546508,0.24144755838611326,-0.14050469149280226,True,True,True,True,0.011458792419568153
2025-09-26,2025-09-29,94320,銘柄94320,Unknown,159.1,160.691,157.509,1.0,202832600.0,1,0.16817079180073777,0.4794495027476572,0.10232313878598456,-0.11248321508748466,True,True,True,True,-0.023255813953488302
2025-09-26,2025-09-29,71860,銘柄71860,Unknown,1168.0,1179.68,1156.32,1.0,3853900.0,1,0.14321782882929013,0.47632286201622237,0.08622683636751162,-0.12943433672582572,True,True,True,True,-0.02996575342465757
2025-09-29,2025-09-30,70120,銘柄70120,Unknown,9788.0,9885.88,9690.12,1.0,5956900.0,1,0.1613101641170281,0.4918821185359457,0.24155972968822043,-0.18125478702623293,True,True,True,True,-0.0018389865140988615
2025-09-29,2025-09-30,19630,銘柄19630,Unknown,1506.5,1521.565,1491.435,1.0,875600.0,1,0.14548224533045007,0.4878119018320878,0.337981243238992,-0.23361620288119062,True,True,True,True,0.0023232658479921398
2025-09-30,2025-10-01,99830,銘柄99830,Unknown,45040.0,45490.4,44589.6,1.0,1124100.0,1,0.15284555122579402,0.48489441463562477,0.28646202070663274,-0.20418646437467147,True,True,True,True,0.005550621669627054
2025-09-30,2025-10-01,70120,銘柄70120,Unknown,9770.0,9867.7,9672.3,1.0,5380800.0,1,0.1445309376597079,0.4730415308017133,0.2971183670685044,-0.21083717456855053,True,True,True,True,-0.03991811668372569
2025-10-01,2025-10-02,77410,銘柄77410,Unknown,20580.0,20785.8,20374.2,1.0,1017900.0,1,0.14154723042829495,0.4774016528185536,0.15715406545737975,-0.16001522216393377,True,True,True,True,0.03449951409135088
2025-10-01,2025-10-02,95010,銘柄95010,Unknown,698.0,704.98,691.02,1.0,93242500.0,1,0.14443400934190967,0.48048223655773736,0.2613474593058669,-0.20034609265930578,True,True,True,True,-0.07865329512893982
2025-10-02,2025-10-03,68610,銘柄68610,Unknown,56270.0,56832.7,55707.3,1.0,850200.0,1,0.1406635320844453,0.48794007404844914,0.22240023196776706,-0.1922665977268861,True,True,True,True,0.012973165096854533
2025-10-03,2025-10-06,94320,銘柄94320,Unknown,154.6,156.146,153.054,1.0,127111200.0,1,0.1744708678534563,0.46337890465842785,0.2810546051837141,-0.16964042654924327,True,True,True,True,0.010349288486416475
2025-10-03,2025-10-06,40630,銘柄40630,Unknown,5031.0,5081.31,4980.69,1.0,10548800.0,1,0.1537242956258386,0.49801355416958526,0.2610288995006313,-0.19969404125920656,True,True,True,True,0.030610216656728362
2025-10-06,2025-10-07,94320,銘柄94320,Unknown,156.2,157.762,154.63799999999998,1.0,195874900.0,1,0.1701699930350239,0.4791619024698937,0.19788985951345475,-0.14856690200530487,True,True,True,True,-0.007042253521126751
2025-10-06,2025-10-07,13320,銘柄13320,Unknown,1049.0,1059.49,1038.51,1.0,1392500.0,1,0.16088358720999565,0.4862673592414335,0.2292290570067498,-0.17394171521342103,True,True,True,True,0.011916110581506212
2025-10-07,2025-10-08,19250,銘柄19250,Unknown,5260.0,5312.6,5207.4,1.0,1081200.0,1,0.15074306205790344,0.4700968663099069,0.3159453100940046,-0.21068349513465184,True,True,True,True,0.0005703422053231488
2025-10-07,2025-10-08,94340,銘柄94340,Unknown,216.1,218.261,213.939,1.0,57796400.0,1,0.15869919770267416,0.4750924697359455,0.3313330110854022,-0.21138024159945948,True,True,True,True,-0.00462748727440998
2025-10-08,2025-10-09,13330,銘柄13330,Unknown,3460.0,3494.6,3425.4,1.0,190100.0,1,0.14711546124176839,0.48795103372217224,0.14513549586110525,-0.15491425396375985,True,True,True,True,-0.010115606936416222
2025-10-08,2025-10-09,71860,銘柄71860,Unknown,1130.5,1141.805,1119.195,1.0,3299700.0,1,0.14114948611368067,0.4775263848354346,0.22697327786699062,-0.18840301745083288,True,True,True,True,-0.005307386112339718
2025-10-09,2025-10-10,94340,銘柄94340,Unknown,216.3,218.46300000000002,214.137,1.0,60014700.0,1,0.167259345993624,0.4766664648683713,0.2128142404947045,-0.15619958263844344,True,True,True,True,-0.006472491909385147
2025-10-09,2025-10-10,83060,銘柄83060,Unknown,2360.0,2383.6,2336.4,1.0,34517300.0,1,0.14139320896850233,0.4645451616655451,0.22105484172805792,-0.1793013085554934,True,True,True,True,-0.03177966101694918
2025-10-10,2025-10-14,94340,銘柄94340,Unknown,214.9,217.049,212.751,1.0,61246900.0,1,0.1680381763528018,0.49130747619454107,0.2002808069971434,-0.1577278845433261,True,True,True,True,
2025-10-10,2025-10-14,13330,銘柄13330,Unknown,3387.0,3420.87,3353.13,1.0,148700.0,1,0.14979159055142252,0.4949395015039634,0.33861274754193255,-0.23312325921733218,True,True,True,True,
