initial_capital,final_equity,total_return,cagr,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_trade_return,median_trade_return,avg_holding_days,scenario_id,position_size,max_positions,profit_target,stop_loss,slippage,transaction_cost,entry_delay_days
1000000.0,1031030.4166414251,0.03103041664142503,0.048993380549701815,2.5065794157167067,-0.009976509042717852,8,0.875,0.029675579283383553,0.04895052473763126,7.0,pt0p05_sl0p05_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.001,1
1000000.0,1030957.6744281377,0.030957674428137683,0.048877541820047554,2.580981817477065,-0.008974605806863045,8,0.875,0.028864539493826388,0.04685471792311533,7.0,pt0p05_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.0005,1
1000000.0,1030518.3074216299,0.030518307421629975,0.04817796768577076,2.023699051311606,-0.009098055997986965,8,0.75,0.02670382493442494,0.03138789886905704,9.0,pt0p09_sl0p04_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.001,0
1000000.0,1029608.3774141376,0.029608377414137577,0.04672968423986679,2.429834377794747,-0.01027530067366933,8,0.875,0.027618283877251258,0.04685471792311533,7.0,pt0p05_sl0p05_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.0005,1
1000000.0,1029540.5761312754,0.029540576131275476,0.04662179777407904,2.5053126305386373,-0.009264498503633534,8,0.875,0.028864539493826388,0.04685471792311533,7.0,pt0p05_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,1
1000000.0,1029070.3011696949,0.02907030116969489,0.045873599402574516,1.943096323765787,-0.00924547155489075,8,0.75,0.024652467103868182,0.029327182242408045,9.0,pt0p09_sl0p04_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.0005,0
1000000.0,1028191.9541032752,0.02819195410327513,0.044476683726211386,2.3484367418543326,-0.010565766957104206,8,0.875,0.027618283877251258,0.04685471792311533,7.0,pt0p05_sl0p05_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,1
1000000.0,1027654.83622939,0.027654836229390023,0.04362278828967048,1.8610485195658146,-0.009392957574101524,8,0.75,0.024652467103868182,0.029327182242408045,9.0,pt0p09_sl0p04_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.001,0
1000000.0,1019294.7300944952,0.019294730094495227,0.030364668529291983,1.440529598766512,-0.012784190057701927,6,0.6666666666666666,0.021705921624863938,0.027348015233477175,9.833333333333334,pt0p09_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.0005,1
1000000.0,1018175.0521789902,0.018175052178990292,0.028593645978337134,1.3416403605255334,-0.013660608399676977,6,0.6666666666666666,0.021705921624863938,0.027348015233477175,9.833333333333334,pt0p09_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.001,1
1000000.0,1017057.728270485,0.017057728270484906,0.026827443813556062,1.2453684030900807,-0.014517593258265293,6,0.6666666666666666,0.01966454962258735,0.02529537030845129,9.833333333333334,pt0p09_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.0005,1
1000000.0,1015939.1785109699,0.01593917851096993,0.02506040206197624,1.1495269217170285,-0.015393453875917062,6,0.6666666666666666,0.01966454962258735,0.02529537030845129,9.833333333333334,pt0p09_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.001,1
